0,1,2,3,4,5,6
0,true_model,0.5,25,0.01,0.02,1.0
0,true_model,0.5,25,0.01,0.01,1.0
0,VI_model,0.5,25,0.01,0.27,0.0
0,VI_model,0.5,25,0.01,0.06,1.0
0,VI_model,0.5,25,0.01,0.21,0.0
0,VI_model,0.5,25,0.01,0.2,0.0
0,VI_model,0.5,25,0.01,0.15,0.0
0,VI_model,0.5,25,0.01,0.04,1.0
0,VI_model,0.5,25,0.01,0.02,1.0
0,VI_model,0.5,25,0.01,0.03,1.0
0,VI_model,0.5,25,0.01,0.02,1.0
0,VI_model,0.5,25,0.01,0.01,1.0
0,tabular_EDAC,0.5,125,0.01,0.26,0.45480686602402975
0,tabular_EDAC,0.5,125,0.01,0.07,0.8035567151392502
0,tabular_EDAC,0.5,125,0.01,0.21,0.48242730484760615
0,tabular_EDAC,0.5,125,0.01,0.18,0.47540530913159146
0,tabular_EDAC,0.5,125,0.01,0.14,0.5035155854938621
0,tabular_EDAC,0.5,125,0.01,0.06,0.6140612508804625
0,tabular_EDAC,0.5,125,0.01,0.03,0.71465589628021
0,tabular_EDAC,0.5,125,0.01,0.02,0.8995744429988927
0,tabular_EDAC,0.5,125,0.01,0.02,0.8942134753304036
0,tabular_EDAC,0.5,125,0.01,0.01,0.9023729374269842
0,tabular_robustEDAC,0.5,125,0.01,0.26,0.4582610572225918
0,tabular_robustEDAC,0.5,125,0.01,0.07,0.7795291892437002
0,tabular_robustEDAC,0.5,125,0.01,0.21,0.4515829362137411
0,tabular_robustEDAC,0.5,125,0.01,0.18,0.46624825320461727
0,tabular_robustEDAC,0.5,125,0.01,0.14,0.5353928446233666
0,tabular_robustEDAC,0.5,125,0.01,0.06,0.620571888071995
0,tabular_robustEDAC,0.5,125,0.01,0.03,0.6880180792638305
0,tabular_robustEDAC,0.5,125,0.01,0.02,0.8769932117660728
0,tabular_robustEDAC,0.5,125,0.01,0.02,0.8760635552770173
0,tabular_robustEDAC,0.5,125,0.01,0.01,0.9613002174770925
0,true_model,0.5,125,0.01,0.26,0.0
0,true_model,0.5,125,0.01,0.07,1.0
0,true_model,0.5,125,0.01,0.21,0.0
0,true_model,0.5,125,0.01,0.18,0.0
0,true_model,0.5,125,0.01,0.14,0.0
0,true_model,0.5,125,0.01,0.06,1.0
0,true_model,0.5,125,0.01,0.03,1.0
0,true_model,0.5,125,0.01,0.02,1.0
0,true_model,0.5,125,0.01,0.02,1.0
0,true_model,0.5,125,0.01,0.01,1.0
0,VI_model,0.5,125,0.01,0.26,0.0
0,VI_model,0.5,125,0.01,0.07,1.0
0,VI_model,0.5,125,0.01,0.21,0.0
0,VI_model,0.5,125,0.01,0.18,0.0
0,VI_model,0.5,125,0.01,0.14,0.0
0,VI_model,0.5,125,0.01,0.06,1.0
0,VI_model,0.5,125,0.01,0.03,1.0
0,VI_model,0.5,125,0.01,0.02,1.0
0,VI_model,0.5,125,0.01,0.02,1.0
0,VI_model,0.5,125,0.01,0.01,1.0
0,tabular_EDAC,0.9,5,0.01,0.72,0.4950684545282066
0,tabular_EDAC,0.9,5,0.01,0.06,0.9707762909234947
0,tabular_EDAC,0.9,5,0.01,0.1,0.5346155921571449
0,tabular_EDAC,0.9,5,0.01,0.08,0.9569271776357285
0,tabular_EDAC,0.9,5,0.01,0.02,0.9692624895892953
0,tabular_EDAC,0.9,5,0.01,0.0,0.39845616116165433
0,tabular_EDAC,0.9,5,0.01,0.0,0.5765906516944496
0,tabular_EDAC,0.9,5,0.01,0.0,0.2298262066955701
0,tabular_EDAC,0.9,5,0.01,0.02,0.9751945349911039
0,tabular_EDAC,0.9,5,0.01,0.0,0.7170291715195591
